name,price,regular_price,status,sku,brand,image,features
HP LaserJet Enterprise M605dn,To be announced,,Out Of Stock,2983,HP,https://www.startech.com.bd/image/cache/catalog/printer/HP LaserJet Enterprise M605n-500x500.png,"[{'Memory': '512 MB to 1.5 GB'}, {'Print Speed (Black)': 'Up to 58 ppm (black)'}, {'Print Resolution (Black)': 'Up to 1200 x 1200 dpi'}, {'Paper Sizes': 'Multipurpose tray 1: A4, A5, A6, B5 (JIS), B6 (JIS), 16K, Dpostcard (JIS), executive (JIS), RA4, 10 x 15 cm, envelope (DL ISO, C5 ISO, C6 ISO, B5 ISO); Tray 2, optional 500-sheet input tray: executive (JIS), A4, A5, RA4, B5 (JIS), 16K; optional 1500-sheet High-capacity Input tray: A4'}, {'Connectivity': 'Hi-Speed USB 2.0 ports (Host and Device); built-in Gigabit Ethernet 10/100/1000T network port; Hardware Integration Pocket (HIP)'}, {'Warranty': '1 Year Warranty'}]"
Optoma EX538 3000Lumens XGA Projector,"39,000৳","40,950৳",In Stock,3023,Optoma,https://www.startech.com.bd/image/cache/catalog/projector/Optoma EX538 3000Lumens XGA Projector-500x500.jpg,"[{'Brightness': '3000 ANSI Lumens'}, {'Connectors': 'Inputs:\tPC/Video: 2 x 15 Pin D-sub (RGB/YPbPr/SCART), S-Video, Composite, Audio In - Mini Jack\r\nOutputs:\tVGA Out, Audio Out - Mini Jack\r\nControl:\tRS232'}, {'Contrast': '3000:1'}, {'Lamp': '200W, 6000/3000 hours (ECO/BRIGHT mode)'}, {'Projection Method': 'Single 0.55” XGA DC3 DMD chip DLP® Technology by Texas Instruments'}, {'Resolution': 'XGA 1024 x 768'}, {'Dimension': '286 x 192 x 84mm'}]"
Western Digital 4TB Purple Surveillance HDD,"7,900৳","9,440৳",In Stock,3051,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/HDD/Western Digital 4TB 3.5 PURPLE  WD40PURX HDD-500x500.jpg,"[{'Buffer size': '64 MB'}, {'Idle Mode': '25 (dBA)7\n'}, {'Interface type': 'SATA 6 Gb/s'}, {'Rotational speed': 'IntelliPower *'}, {'Seek Mode 0': '26 (dBA)7\n'}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '4000 GB'}, {'Warranty': '2 Years'}]"
"Western Digital 6TB 3.5"" RED HDD WD60EFRX",To be announced,,Out Of Stock,3053,WESTERN DIGITAL,https://www.startech.com.bd/image/cache/catalog/HDD/Western Digital 6TB 3.5 RED HDD WD60EFRX-500x500.jpg,"[{'Buffer size': '64 MB'}, {'Interface type': 'SATA 6 Gb/s'}, {'Rotational speed': '5400 RPM'}, {'Internal or External': 'Internal'}, {'Capacity (GB)': '6000 GB'}, {'Warranty': '3 Years'}]"
Laptop Internalc,To be announced,,Out Of Stock,3066,Others,https://www.startech.com.bd/image/cache/catalog/laptop-notebook/Laptop Accessories/Laptop Internal DVD Writer-500x500.jpg,
"LED Display for 14"" Laptop & Notebook",To be announced,,Call for Price,3073,Non-Brand,https://www.startech.com.bd/image/cache/catalog/laptop-accessories/display/display-500x500.jpg,
14 inch Keyboard for Laptop & Notebook,"1,400৳","1,540৳",In Stock,3074,Non-Brand,https://www.startech.com.bd/image/cache/catalog/laptop-accessories/keyboard/keyboard-01-500x500.jpg,
Logitech Z120 Stereo Speaker,"1,599৳","1,760৳",In Stock,3076,Logitech,https://www.startech.com.bd/image/cache/catalog/Accessories/speaker-and-hometheater/logitech/z120/z120-01-500x500.jpg,[{'Connectivity': 'USB powered:\r\nYour speakers get power from the USB port on your laptop or netbook—no wall outlet required.\r\n3.5 mm audio input\r\nCompact size\r\nCable management'}]
Logitech Surround Sound Z623 2:1 Speaker,"17,999৳","19,800৳",In Stock,3078,Logitech,https://www.startech.com.bd/image/cache/catalog/Speaker/Logitech Surround Sound Z623-500x500.jpg,"[{'Frequency': '35 Hz-20 KHz'}, {'Total Speakers': '2:1'}]"
Gigabyte GA-H110M S2PH-DDR4 Motherboard,"8,900৳","9,350৳",In Stock,3090,GIGABYTE,https://www.startech.com.bd/image/cache/catalog/Motherboard/Gigabyte/Gigabyte GA-H110M S2PH-DDR4-500x500.jpg,"[{'Chipset': 'Intel® H110 Express Chipset'}, {'Supported Processors': 'Support for Intel® Core™ i7 processors/Intel® Core™ i5 processors/Intel® Core™ i3 processors/Intel® Pentium® processors/Intel® Celeron® processors in the LGA1151 package\r\nL3 cache varies with CPU'}, {'Max Memory': '2 x DDR4 DIMM sockets supporting up to 32 GB of system memory\r\n* Due to a Windows 32-bit operating system limitation, when more than 4 GB of physical memory is installed, the actual memory size displayed will be less than the size of the physical memory installed.\r\nDual channel memory architecture\r\nSupport for DDR4 2400/2133 MHz memory modules\r\nSupport for ECC UDIMM 1Rx8/2Rx8 memory modules (operate in non-ECC mode)\r\nSupport for non-ECC UDIMM 1Rx8/2Rx8/1Rx16 memory modules'}, {'Onboard Video': 'Integrated Graphics Processor - Intel® HD Graphics support:\r\n1 x D-Sub port, supporting a maximum resolution of 1920x1200@60 Hz\r\n1 x HDMI port, supporting a maximum resolution of 4096x2160@24 Hz\r\n* Support for HDMI 1.4 version.\r\nMaximum shared memory of 1024 MB'}, {'Onboard Audio': 'Realtek® ALC887 codec\r\nHigh Definition Audio\r\n2/4/5.1/7.1-channel\r\n* To configure 7.1-channel audio, you have to use an HD front panel audio module and enable the multi-channel audio feature through the audio driver.\r\nSupport for S/PDIF Out'}, {'Onboard LAN': 'Realtek® GbE LAN chip (10/100/1000 Mbit)'}, {'Warranty': '3 Years'}]"
RICOH MP 2014D Multifunction Copier,"70,000৳","77,000৳",In Stock,3102,RICOH,https://www.startech.com.bd/image/cache/catalog/Photocopier/RICOH/RICOH MP 2014D-500x500.jpg,"[{'Display': '4-line LCD'}, {'Power': '220–240 V, 50–60 Hz'}, {'Power Consumption': '950 W—Maximum power\r\n420 W—Operating power \r\n111 W—Ready Mode \r\n55 W or less—Low Power Mode\r\n4.0 W—Energy Saver Mode (Sleep Mode)'}, {'Dimensions': '587 x 581 x 461 mm'}, {'Weight': '29 kg or less'}, {'Color': 'White'}, {'Print Speed': '20 ppm'}, {'Warm-Up Time': '33 seconds or less'}, {'Resolution': '600 x 600 dpi'}, {'Duplex Printing': 'Yes'}, {'Copy Speed': '20 cpm'}, {'First-Copy-Out Time': '10 seconds or less—A4 LEF'}, {'Resolution': '300 x 600 dpi—standard mode\r\n600 x 600 dpi—fine mode'}, {'Zoom': '50%–200%'}, {'Scan Speed': '200 dpi, A4:\r\n15 ipm—black and white\r\n6 ipm—colour'}, {'Scan Technology': 'TWAIN scanning'}, {'Resolution': '100 x 100 dpi, 150 x 150 dpi, 200 x 200 dpi, 300 x 300 dpi, 600 x 600 dpi; default 200 x 200 dpi'}, {'Paper Size': 'A3'}, {'Paper Type': 'Thin paper, Plain paper 1, Plain paper 2, Recycled paper, Colour paper, Special paper, Middle thick paper, Printed paper, Pre-printed paper, Pre‑punched paper, Letterhead, Bond paper, Cardstock'}, {'Paper Weight': '52–216g/m2'}, {'Input Capacity': 'Standard input capacity (sheets): 350\r\nMaximum input capacity (sheets): 1,350'}, {'Output Capacity': 'Standard output capacity (sheets): 250\r\nMaximum output capacity (sheets): 250'}, {'USB': 'USB 2.0'}, {'Toner': 'Toner-2014HS'}, {'Warranty': '01 Year Service Warranty (No Parts Warranty)'}]"
Sony BDV-N9200W 5.1 Bluetooth Blue Ray Audio Home Cinema System Black,To be announced,,Out Of Stock,3118,Sony,https://www.startech.com.bd/image/cache/catalog/Home Theatre/Sony BDV-N9200W 5.1-500x500.jpeg,
Epson Inkjet Photo L805 Low Run Cost Photo Printer,"38,000৳","41,800৳",In Stock,3137,EPSON,https://www.startech.com.bd/image/cache/catalog/printer/Epson Inkjet Photo L805-500x500.jpg,"[{'Power': 'Rated Voltage: 220-240V'}, {'Dimensions': '547 x 289 x 187 mm'}, {'Weight': '6.0kg'}, {'Color': 'Black'}, {'Print Technology': 'On-demand inkjet (Piezoelectric)'}, {'Print Speed': 'Draft, A4 (Black / Colour):\r\nApprox. 37 ppm / 38 ppm *1\r\nISO 24734, A4 Simplex (Black / Colour):\r\nUp to 5.1 ipm / 4.8 ipm\r\nPhoto Default:\r\nApprox. 27 sec per photo (Borderless) \r\nMax Photo Default: Approx. 12 sec per photo (Borderless)'}, {'Print Resolution': '5,760 x 1,440 dpi '}, {'Duplex Printing': 'No'}, {'Input Capacity': 'Standard Paper Input Capacity:\r\nUp to 120 sheets, of A4 Plain Paper (75g/m2)\r\nUp to 20 sheets, of Premium Glossy Photo Paper'}, {'Output Capacity': 'Up to 50 Sheets, A4 Plain Paper (Default mode Text)\n'}, {'Paper Size': 'A4, A5, A6, B5, 10 x 15cm (4 x 6""), 13 x 18cm (5 x 7""), 16:9 wide size, Letter (8.5 x 11""), Legal (8.5 x 14""), Half Letter (5.5 x 8.5""), 9 x 13cm (3.5 x 5""), 13 x 20cm (5 x 8""), 20 x 25cm (8 x 10""), 100 x 148mm, Envelopes: #10 (4.125 x 9.5""), DL (110 x 220mm), C6 (114 x 162mm)'}, {'Wi-Fi': 'IEEE 802.11b/g/n'}, {'USB': 'USB 2.0'}, {'Ink': 'Epson Ink Bottle T6731 Black\r\nEpson Ink Bottle T6732 Cyan\r\nEpson Ink Bottle T6733 Magenta\r\nEpson Ink Bottle T6734 Yellow\r\nEpson Ink Bottle T6735 Light Cyan\r\nEpson Ink Bottle T6736 Light Magenta'}, {'Warranty': '01-Year'}]"
Antec A40 Pro CPU Cooler,"2,350৳","2,350৳",In Stock,3148,Antec,https://www.startech.com.bd/image/cache/catalog/cpu-cooler/antec/antec-a40-pro-cpu-cooling/antec-a40-pro-cpu-cooling-1-500x500.jpg,"[{'Type': ' CPU Cooler'}, {'Fan Speed': '800 - 1600RPM'}, {'Fan Airflow': 'Up To 77 CFM'}, {'Noise': ' 10 - 22dba'}, {'LED Number': '92mm LED PWM Fan'}, {'Material': 'Aluminum'}, {'Dimension': '76(L)x101(W)x131(H)mm'}, {'Weight': '450g'}, {'Intel': '775/ 1150/ 1151/ 1155/ 1156/ 1366'}, {'AMD': 'FM1/ FM2/ AM3/ AM3+/ AM2+/ AM2/ AM4'}, {'Warranty': ' 3 years warranty'}]"
SHARP AR-6020NV Multifunction Copier,"75,000৳","82,500৳",In Stock,3159,SHARP,https://www.startech.com.bd/image/cache/catalog/photocopier/sharp/ar-6020n/ar-6020n-1-500x500.jpg,"[{'Power': '220 - 240V, 50/60Hz'}, {'Power Consumption': '1.2kW'}, {'Dimensions': '599 x 612 x 511 mm'}, {'Weight': ' 28.4Kg'}, {'Color': 'Grey'}, {'Print Speed': 'B/W ppm (A4): 20\r\nB/W ppm (A3): 11'}, {'Warm-Up Time': ' 25 sec'}, {'Resolution': '600 x 600 dpi'}, {'Copy Speed': 'B/W ppm (A4): 20\r\nB/W ppm (A3): 11'}, {'First-Copy-Out Time': ' 6.4 sec'}, {'Resolution': 'Resolution Scan B/W (dpi): 600 x 600\r\nResolution Print (dpi): 600 x 600'}, {'Zoom': '25 - 400%'}, {'Resolution': 'Resolution push scan (dpi): 50 - 9600\r\nResolution pull scan (dpi): 75, 100, 150, 200, 300, 400, 600'}, {'Paper Size': 'A6R - A3'}, {'Paper Weight': '55 - 200 g/m2'}, {'Input Capacity': 'Paper capacity:Std (sheets): 350'}, {'Output Capacity': 'Output Capacity Max.: 250 sheets'}, {'Maximum Number of Copies': ' 999 copies'}, {'LAN': 'Yes'}, {'USB': 'Yes'}, {'Warranty': '1 Year'}]"
ZKTeco F18 Access Control with Card & Finger Print ,"12,500৳","13,750৳",In Stock,3177,ZKTeco,https://www.startech.com.bd/image/cache/catalog/access-control/zkteco/f18/f18-01-500x500.jpg,
ADATA UV 128 USB 3.0 16 GB Pen Drive ,To be announced,,Out Of Stock,3188,ADATA,https://www.startech.com.bd/image/cache/catalog/Pen Drive/ADATA UV 128 USB 16 GB-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Black/Blue & Black/Yellow'}, {'Dimensions (L x W x H)': '60 x 20 x 9mm (L x W x H)'}, {'Weight': '10g'}, {'Connectivity': 'USB 3.0 (backward compatible with USB 2.0)'}, {'System Requirements': 'Windows XP/Vista/7/8/8.1/10 or later\r\nMac OSX 10.5 or later\n\r\nLinux Kernel 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
ADATA UV 131 USB 3.0 16 GB Metal Body Pen Drive,To be announced,,Out Of Stock,3189,ADATA,https://www.startech.com.bd/image/cache/catalog/Pen Drive/ADATA UV 131 16 GB-2-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Chromium Grey'}, {'Dimensions (L x W x H)': '44.2 x 16.85 x 8mm (L x W x H)'}, {'Weight': '8g'}, {'Connectivity': 'USB 3.0 (backward compatible with USB 2.0)'}, {'System Requirements': 'Windows XP, Vista, 7, 8, 8.1, 10, Mac OS 9.X and Linux™ Kernel 2.4 or higher, with no device driver needed'}, {'Warranty': 'Lifetime Warranty'}]"
ADATA UV 150 USB 3.0 16 GB Pen Drive ,To be announced,,Out Of Stock,3190,ADATA,https://www.startech.com.bd/image/cache/catalog/pendrive/adata/uv150/uv150-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '58 x 18 x 10mm (L x W x H)'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.0 (backward compatible with USB 2.0)'}, {'System Requirements': 'Windows XP, Vista, 7, 8, 8.1, 10, Mac OS 9.X and Linux™ Kernel 2.4 or higher, with no device driver needed'}, {'Warranty': 'Lifetime Warranty'}]"
Single Electro Magnetic Door Lock 280 Kg,"5,800৳","6,090৳",In Stock,3191,Others,https://www.startech.com.bd/image/cache/catalog/cccamera/280kg-500x500.jpg,
ADATA UD 320 (OTG) USB 2.0 16 GB Pen Drive ,To be announced,,Out Of Stock,3192,ADATA,https://www.startech.com.bd/image/cache/catalog/Pen Drive/ADATA UD 320 (OTG) 16 GB-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '40 x 15 x 8mm (L x W x H)'}, {'Weight': '8g'}, {'Connectivity': 'USB 2.0'}, {'System Requirements': 'Windows XP, Vista, 7, 8, 8.1, 10 and Mac OS 9.X or higher, with no device driver needed \r\nMobile devices running Android 4.1 or higher'}, {'Warranty': 'Lifetime Warranty'}]"
ASUS H110M-K Motherboard,"8,200৳","8,626৳",In Stock,3197,Asus,https://www.startech.com.bd/image/cache/catalog/Motherboard/ASUS/ASUS H110M-K/ASUS H110M-K-1-500x500.jpg,"[{'Chipset': 'Intel® H110'}, {'Supported Processors': 'Intel® Socket 1151 for 6th Generation Core™ i7/Core™ i5/Core™ i3/Pentium®/Celeron® Processors \r\nSupports Intel® 14 nm CPU\r\nSupports Intel® Turbo Boost Technology 2.0 \r\n* The Intel® Turbo Boost Technology 2.0 support depends on the CPU types.'}, {'Max Memory': '2 x DIMM, Max. 32GB, DDR4 2133 MHz Non-ECC, Un-buffered Memory \r\nDual Channel Memory Architecture \r\nSupports Intel® Extreme Memory Profile (XMP)'}, {'Onboard Video': 'Integrated Graphics Processor- Intel® HD Graphics support \r\nMulti-VGA output support : DVI-D/RGB ports \r\n- Supports DVI-D with max. resolution 1920 x 1200 @ 60 Hz\r\n- Supports RGB with max. resolution 1920 x 1200 @ 60 Hz\r\nMaximum shared memory of 1024 MB\r\nSupports Intel® InTru™ 3D, Quick Sync Video, Clear Video HD Technology, Insider™'}, {'Onboard Audio': 'Realtek® ALC887 8-Channel High Definition Audio CODEC *1\r\n- Supports : Jack-detection, Front Panel Jack-retasking'}, {'Warranty': '3 Years'}]"
ADATA UV131 32GB USB3.0  Metal Body MOBILE DISK,To be announced,,Out Of Stock,3213,ADATA,https://www.startech.com.bd/image/cache/catalog/Pen Drive/ADATA UV 131 32 GB-500x500.jpg,"[{'Capacity': '32 GB'}, {'Color': 'Chromium Grey'}, {'Dimensions (L x W x H)': '44.2 x 16.85 x 8mm (L x W x H)'}, {'Weight': '8g'}, {'Connectivity': 'USB 3.0 (backward compatible with USB 2.0)'}, {'System Requirements': 'Windows XP, Vista, 7, 8, 8.1, 10, Mac OS 9.X and Linux™ Kernel 2.4 or higher, with no device driver needed'}, {'Warranty': 'Lifetime Warranty'}]"
ADATA UV 131 USB 3.0 64 GB Metal Body Pen Drive,To be announced,,Out Of Stock,3214,ADATA,https://www.startech.com.bd/image/cache/catalog/Pen Drive/ADATA UV 131 16 GB-500x500.jpg,"[{'Capacity': '64 GB'}, {'Color': 'Chromium Grey'}, {'Dimensions (L x W x H)': '44.2 x 16.85 x 8mm (L x W x H)'}, {'Weight': '8g'}, {'Connectivity': 'USB 3.0 (backward compatible with USB 2.0)'}, {'System Requirements': 'Windows XP, Vista, 7, 8, 8.1, 10, Mac OS 9.X and Linux™ Kernel 2.4 or higher, with no device driver needed'}, {'Warranty': 'Lifetime Warranty'}]"
EVOLIS Badgy200 card printer,To be announced,,Out Of Stock,3219,EVOLIS,https://www.startech.com.bd/image/cache/catalog/printer/EVOLIS Badgy200-500x500.jpg,"[{'Print Speed (Color)': '38 s per card (95 cards/hour)'}, {'Print Speed (Black)': ' 11 s per card (325 cards/hour)'}, {'Print Resolution (Black)': '260x300 dpi printing'}, {'Print Resolution (Color)': '260x300 dpi printing'}, {'Warranty': '1 Year Warranty'}]"
Evolis Primacy Simplex Expert Card Printer,To be announced,,Out Of Stock,3220,EVOLIS,https://www.startech.com.bd/image/cache/catalog/printer/EVOLIS Primacy-1-500x500.jpg,"[{'Memory': '32 MB memory (RAM) standard – optional 64 MB'}, {'Print Speed (Color)': 'Color (YMCKO): 190 - 225 cards/hour (Single side)\n'}, {'Print Speed (Black)': 'Monochrome: 600 - 850 cards/hour (Single side)'}, {'Print Resolution (Black)': 'Customizable 300 x 600 dpi resolution or 300 x 1200 dpi resolution (monochrome printing only)\n'}, {'Print Resolution (Color)': 'Standard 300 x 300 dpi resolution'}, {'Warranty': '1 Year Warranty'}]"
Sewoo SLK-TS400 POS Thermal Receipt Printer (With out Lan),To be announced,,Up Coming,3225,Sewoo,https://www.startech.com.bd/image/cache/catalog/printer/Sewoo SLK-TS-400-500x500.jpg,"[{'Memory': 'No'}, {'Other Features': 'TYPE:\tReceipt ll\r\nWIDTH:\t80mm ll\r\nTHICKNESS:\t0.065mm ll\r\nROLL DIAMETER:\tØ 83mm'}, {'Print Speed (Black)': '220 mm/ Sec '}, {'Print Resolution (Black)': '180 DPI'}, {'Connectivity': 'USB+Serial(RS-232C)'}, {'Warranty': '1 Year Warranty'}]"
Zebex Z-3100 Barcode Scanner,"4,500৳","4,950৳",In Stock,3228,Zebex,https://www.startech.com.bd/image/cache/catalog/scanner/Zebex Z-3100-500x500.jpg,
HP LaserJet Pro MFP M426fdw Multifunction Printer,To be announced,,Out Of Stock,3276,HP,https://www.startech.com.bd/image/cache/catalog/printer/HP Laser/MFP M426fdw-500x500.jpg,"[{'Memory': 'Standard : 256 MB \n'}, {'Print Speed (Black)': 'Up to 40 ppm '}, {'Print Resolution (Black)': '600 x 600 dpi, Up to 4800 x 600 enhanced dpi'}, {'Paper Sizes': 'Paper (plain, EcoEFFICIENT, light, heavy, bond, colored, letterhead, preprinted, prepunched, recycled, rough); envelopes; labels; transparencies'}, {'Connectivity': '1 Hi-Speed USB 2.0; 1 Host USB; 1 Gigabit Ethernet 10/100/1000T network; 1 Wireless 802.11b/g/n; Easy-access USB\n'}, {'Warranty': '1 Year Warranty'}]"
HP Color LaserJet Pro M452nw Printer,To be announced,,Out Of Stock,3277,HP,https://www.startech.com.bd/image/cache/catalog/printer/HP Laser/M452dn-500x500.jpg,"[{'Display': '2-line backlit LCD graphic display (44 x 12 mm), \n'}, {'Power': '110-volt input voltage: 110 to 127 VAC (+/- 10%), 60 Hz (+/- 3 Hz); 220-volt input voltage: 220 to 240 VAC (+/- 10%), 50/60Hz (+/- 3 Hz) (Not dual voltage, power supply varies by part number with # Option code identifier)'}, {'Power Consumption': '570 watts (Active Printing), 17.6 watts (Ready), 2.4 watts (Sleep), 0.6 watts (Auto-On/Auto-Off, via USB connectivity), 0.05 watts (Shutdown or Off)'}, {'Dimensions': 'Dimensions without stand (W x D x H)\t412 x 453 x 295 mm\r\nPackage dimensions (W x D x H)\t497 x 379 x 583 mm\r\nMaximum dimensions (W x D x H)\t412 x 633 x 295 mm'}, {'Weight': '17.5 kg'}, {'Color': 'White'}, {'Print Technology': 'Laser'}, {'Print Speed': 'Print speed up to 20 ppm (black) and 20 ppm (color)'}, {'Print Resolution': 'Print quality black (normal): 600 x 600 dpi, Up to 38,400 x 600 enhanced dpi\r\nPrint resolution color (normal): 600 x 600 dpi, Up to 38,400 x 600 enhanced dpi\n'}, {'First Print Out Time': 'First page out black (letter, ready)\tAs fast as 8.9 sec\r\nFirst page out black (A4, ready)\tAs fast as 9.0 sec\r\nFirst page out color (A4, ready)\tAs fast as 9.9 sec\r\nFirst page out color (letter, ready)\tAs fast as 9.5 sec\r\nFirst page out black (letter, sleep)\tAs fast as 11.3 sec\r\nFirst page out black (A4, sleep)\tAs fast as 11.4 sec\r\nFirst page out color (letter, sleep)\tAs fast as 11.4 sec\r\nFirst page out color (A4, sleep)\tAs fast as 11.5 sec'}, {'Duplex Printing': 'Manual (driver support provided)'}, {'Input Capacity': '250-sheet input tray'}, {'Output Capacity': '150-sheet output bin'}, {'Paper Type': 'Paper (bond, brochure, colored, glossy, letterhead, photo, plain), postcards, labels, envelopes'}, {'Duty-Cycle': 'Up to 50,000 pages'}, {'Color Output': 'Black and White\r\nColor'}, {'USB': 'Yes'}, {'Toner': 'HP 410A Color Toner Set'}, {'Warranty': '01 years warranty'}]"
TWINMOS X3 USB 3.1 32GB PENDRIVE,To be announced,,Discontinued,3291,Twinmos,https://www.startech.com.bd/image/cache/catalog/Pen Drive/TwinMOS/TM32GB-500x500.jpg,"[{'Capacity': '32GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '55mm x 17mm x 9.1mm'}, {'Weight': '11gm'}, {'Connectivity': 'USB 3.0 compatible'}, {'System Requirements': 'Windows® 2000, XP, Vista, 7 II\n\r\nMac™ OS 10.4 or later II\n\r\nLinux™ Kernel 2.4 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TWINMOS 16GB USB 3.0 X3 PREMIUM MOBILE DISK,To be announced,,Discontinued,3292,Twinmos,https://www.startech.com.bd/image/cache/catalog/Pen Drive/TwinMOS/TM16GB-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '55mm x 17mm x 9.1mm'}, {'Weight': '11gm'}, {'Connectivity': 'USB 3.0 compatible'}, {'System Requirements': 'Windows® 2000, XP, Vista, 7 II\n\r\nMac™ OS 10.4 or later II\n\r\nLinux™ Kernel 2.4 or later'}, {'Warranty': 'Lifetime Warranty'}]"
PNY 16GB USB 3.0 HOOK ATTACHE MOBILE DISK DRIVE,To be announced,,Out Of Stock,3293,PNY,https://www.startech.com.bd/image/cache/catalog/Pen Drive/PNY/PNY 16GB-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Metal Body'}, {'Dimensions (L x W x H)': 'H 5.0mm x W 15.80mm x L 48.6mm'}, {'Weight': '11.5g'}, {'Connectivity': 'USB 3.0 compatible'}, {'System Requirements': 'Windows 2000, Windows XP, Windows Vista, Windows 7,8 Mac OS: 10.3 and above'}, {'Warranty': 'Lifetime warranty'}]"
PNY 32GB USB 3.0 HOOK ATTACHE MOBILE DISK DRIVE,To be announced,,Out Of Stock,3301,PNY,https://www.startech.com.bd/image/cache/catalog/Pen Drive/PNY/PNY 16GB-500x500.jpg,"[{'Capacity': '32GB'}, {'Color': 'Metal Body Silver'}, {'Dimensions (L x W x H)': 'H 5.0mm x W 15.80mm x L 48.6mm'}, {'Weight': '11.5g'}, {'Connectivity': 'USB 3.0 compatible'}, {'System Requirements': 'Windows 2000, Windows XP, Windows Vista, Windows 7,8 Mac OS: 10.3 and above'}, {'Warranty': 'Lifetime warranty'}]"
LITE-ON 24X SATA Internal DVD Burner ,To be announced,,Out Of Stock,3350,LITE-ON,https://www.startech.com.bd/image/cache/catalog/dvd-writer/lite-on/lite-on-500x500.jpg,"[{'Color': 'Black '}, {'Media Load Type': 'Tray '}, {'Read Speed': 'DVD-ROM 16X II\r\nCD-ROM 48X'}, {'Rewrite Speed': 'DVD-RW 6X  II\n\r\nCD-RW 24X'}, {'Supported Media Formats': 'CD+G (Karaoke CD),\r\nCD Extra,\r\nCD Text,\r\nCD-ROM,\r\nDVD-Video,\r\nVideo CD,\r\nPhoto CD,\r\nMixed-mode CD,\r\nCD-ROM XA,\r\nCD-I,\r\nCD-DA (audio) '}, {'Supported Media Types': 'CD-ROM, DVD-R, DVD-ROM, CD-RW, CD-R, DVD-RAM, DVD-RW, DVD+R, DVD+RW, DVD+R DL, DVD-R DL '}, {'System Requirements': 'MS Windows 8/7 32 or 64 bit; MS Windows XP'}, {'Type': 'Load Type :Tray II\r\nInterface: SATA'}, {'Write Speed': 'DVD+R 24X II\r\nDVD+RW 8X  II\r\nDVD-R 24X'}, {'Warranty': '1 Year'}]"
LITE-ON 8x Slim Internal Laptop DVD Burner,To be announced,,Up Coming,3353,LITE-ON,https://www.startech.com.bd/image/cache/catalog/dvd-writer/lite-on/slim-500x500.jpg,
